Date,GBPUSD,EURUSD,CHFUSD,AUDUSD,CADUSD,CNYUSD,INRUSD,JPYUSD
23-09-2020,1.274405,1.170837,1.087075,0.717443,0.752049,0.147527,0.013605,0.009521
24-09-2020,1.271747,1.165854,1.08231,0.7069,0.747189,0.146867,0.013554,0.009496
25-09-2020,1.275705,1.167324,1.079051,0.705716,0.748985,0.146462,0.013572,0.009485
28-09-2020,1.276683,1.163535,1.077459,0.704191,0.747451,0.146567,0.013569,0.009472
29-09-2020,1.287349,1.167883,1.082556,0.70952,0.748682,0.146826,0.013518,0.009485
30-09-2020,1.286654,1.174205,1.087619,0.71436,0.747172,0.146727,0.013542,0.009464
01-10-2020,1.291756,1.172608,1.08613,0.716651,0.75158,0.147282,0.013568,0.009483
02-10-2020,1.288627,1.174495,1.088163,0.718288,0.752785,0.147288,0.013658,0.009475
05-10-2020,1.293109,1.172044,1.089443,0.717721,0.752389,0.14728,0.013638,0.009478
06-10-2020,1.299258,1.179245,1.092836,0.719321,0.754318,0.14728,0.013678,0.00946
07-10-2020,1.288328,1.173764,1.089752,0.71101,0.750678,0.14728,0.013547,0.009466
08-10-2020,1.291756,1.176747,1.090779,0.71382,0.754273,0.147282,0.013598,0.009437
09-10-2020,1.294046,1.1767,1.090869,0.7178,0.758029,0.147293,0.013646,0.009432
12-10-2020,1.303169,1.181684,1.098358,0.72246,0.761615,0.149394,0.013696,0.009467
13-10-2020,1.306575,1.181614,1.100098,0.721188,0.762631,0.148271,0.013633,0.009493
14-10-2020,1.293527,1.174219,1.092681,0.71644,0.760931,0.148247,0.013583,0.009481
15-10-2020,1.301236,1.174398,1.094906,0.714148,0.760537,0.148951,0.013643,0.009511
16-10-2020,1.290206,1.170713,1.093733,0.70884,0.756138,0.148723,0.013629,0.009491
19-10-2020,1.292775,1.17155,1.092765,0.7096,0.758766,0.14933,0.013616,0.009485
20-10-2020,1.294867,1.176886,1.098213,0.705617,0.758167,0.149685,0.013592,0.009481
21-10-2020,1.295404,1.182984,1.102901,0.705,0.762166,0.149808,0.013578,0.009481
22-10-2020,1.313198,1.185396,1.104009,0.71056,0.760271,0.150376,0.013572,0.009553
23-10-2020,1.307805,1.181502,1.101807,0.71261,0.761226,0.149622,0.013565,0.009531
26-10-2020,1.305466,1.184848,1.10551,0.713201,0.760618,0.149573,0.013546,0.009553
27-10-2020,1.301575,1.180944,1.101443,0.71171,0.757226,0.149002,0.013523,0.009539
28-10-2020,1.303186,1.178411,1.100261,0.71231,0.758047,0.149156,0.013549,0.009565
29-10-2020,1.298988,1.174867,1.098189,0.70552,0.751287,0.148635,0.013434,0.009586
30-10-2020,1.293193,1.16787,1.092526,0.70376,0.751016,0.148943,0.013465,0.009564
02-11-2020,1.292674,1.164212,1.090322,0.70082,0.748061,0.149497,0.013414,0.009562
03-11-2020,1.29239,1.16428,1.088408,0.70537,0.756401,0.149484,0.013431,0.009549
04-11-2020,1.312164,1.176221,1.098129,0.719683,0.763236,0.149777,0.013395,0.009565
05-11-2020,1.29668,1.173268,1.097213,0.71805,0.761824,0.150331,0.013444,0.009575
06-11-2020,1.31394,1.181754,1.105987,0.72627,0.764403,0.151396,0.013492,0.009652
09-11-2020,1.318061,1.189301,1.111951,0.728672,0.767914,0.151277,0.013517,0.009685
10-11-2020,1.316968,1.182732,1.095662,0.7282,0.768811,0.150873,0.013522,0.009511
11-11-2020,1.326154,1.181879,1.09292,0.72817,0.767401,0.151176,0.013462,0.0095
12-11-2020,1.322419,1.17803,1.091004,0.728428,0.765802,0.150811,0.01341,0.009486
13-11-2020,1.312164,1.180339,1.093111,0.724019,0.761267,0.151272,0.013357,0.009516
16-11-2020,1.322052,1.184525,1.096395,0.729081,0.761986,0.151391,0.013425,0.009553
17-11-2020,1.322209,1.185944,1.096047,0.7321,0.764801,0.151888,0.013438,0.009566
18-11-2020,1.325908,1.186366,1.097695,0.7296,0.763068,0.152553,0.013426,0.009599
19-11-2020,1.325645,1.184764,1.09666,0.730199,0.764281,0.152451,0.013437,0.009625
20-11-2020,1.324924,1.186648,1.097764,0.72691,0.764193,0.15192,0.013495,0.009632
23-11-2020,1.330513,1.186648,1.098261,0.7317,0.764397,0.152395,0.013484,0.009632
24-11-2020,1.332907,1.184273,1.095963,0.72982,0.764853,0.151872,0.013469,0.009567
25-11-2020,1.336327,1.190051,1.097936,0.73667,0.769444,0.15174,0.013521,0.009568
26-11-2020,1.338545,1.192,1.101055,0.736485,0.769112,0.152033,0.013554,0.009579
27-11-2020,1.335452,1.1916,1.103241,0.7358,0.768026,0.152103,0.013505,0.009593
30-11-2020,1.333191,1.197146,1.105913,0.740028,0.770262,0.152068,0.013524,0.009608
01-12-2020,1.333689,1.193816,1.100994,0.73568,0.769704,0.152027,0.013509,0.009588
02-12-2020,1.342264,1.207438,1.111716,0.738089,0.773216,0.152188,0.013577,0.009587
03-12-2020,1.337077,1.21146,1.117805,0.7418,0.774162,0.152383,0.013575,0.009573
04-12-2020,1.345497,1.214565,1.122624,0.7439,0.777327,0.152872,0.013538,0.009632
07-12-2020,1.341742,1.212136,1.121403,0.743157,0.782497,0.153125,0.013552,0.009597
08-12-2020,1.335738,1.211314,1.122878,0.74176,0.781128,0.15317,0.01351,0.009616
09-12-2020,1.336559,1.211094,1.125457,0.7411,0.780262,0.153099,0.013564,0.009603
10-12-2020,1.336702,1.207875,1.124404,0.7435,0.779764,0.152854,0.013525,0.00959
11-12-2020,1.330566,1.214429,1.128849,0.75244,0.784979,0.152802,0.013564,0.009599
14-12-2020,1.331824,1.21334,1.125442,0.75511,0.784277,0.152772,0.013562,0.009621
15-12-2020,1.333084,1.21489,1.12793,0.75392,0.783681,0.152679,0.013539,0.009614
16-12-2020,1.344447,1.21543,1.129382,0.755561,0.787426,0.152945,0.013558,0.009649
17-12-2020,1.350293,1.219959,1.129446,0.757,0.784498,0.153109,0.013584,0.009664
18-12-2020,1.357018,1.226272,1.130301,0.76153,0.785484,0.15309,0.0136,0.009696
21-12-2020,1.340195,1.221613,1.129331,0.758743,0.780604,0.152999,0.013586,0.009666
22-12-2020,1.344954,1.223691,1.129331,0.75752,0.778016,0.152714,0.013525,0.009677
23-12-2020,1.339944,1.218665,1.126304,0.75517,0.775597,0.152854,0.013464,0.009659
24-12-2020,1.35053,1.219141,1.126253,0.75796,0.778483,0.152915,0.013543,0.009657
25-12-2020,1.355201,1.218472,1.12246,0.76068,0.778319,0.153163,0.013595,0.009648
28-12-2020,1.357239,1.22051,1.124316,0.761191,0.77884,0.152886,0.013571,0.009659
29-12-2020,1.346602,1.222345,1.125746,0.758892,0.778816,0.153008,0.013597,0.009644
30-12-2020,1.34999,1.225295,1.131094,0.76099,0.779903,0.153139,0.013614,0.009656
31-12-2020,1.363066,1.22999,1.134327,0.768929,0.784271,0.153323,0.013674,0.009697
01-01-2021,1.367301,1.218027,1.113462,0.770297,0.809723,0.153099,0.013682,0.009687
04-01-2021,1.36842,1.22507,1.132375,0.77123,0.786034,0.153092,0.013681,0.009686
05-01-2021,1.35716,1.22516,1.134765,0.7671,0.782411,0.154787,0.013639,0.009697
06-01-2021,1.362955,1.230027,1.138719,0.7766,0.788973,0.154914,0.013629,0.009739
07-01-2021,1.362528,1.234111,1.138861,0.7817,0.789553,0.154782,0.013631,0.009706
08-01-2021,1.356963,1.227144,1.129752,0.7769,0.788407,0.154388,0.013615,0.009635
11-01-2021,1.351625,1.218621,1.126583,0.771653,0.785497,0.154457,0.013629,0.009607
12-01-2021,1.352411,1.21607,1.124075,0.77075,0.783,0.154328,0.013603,0.009604
13-01-2021,1.367054,1.220889,1.128796,0.777605,0.786924,0.154729,0.013668,0.009638
14-01-2021,1.364927,1.216249,1.127523,0.774713,0.787519,0.154631,0.013667,0.00963
15-01-2021,1.368363,1.215126,1.125809,0.77758,0.790658,0.154485,0.013682,0.009631
18-01-2021,1.357534,1.206811,1.12085,0.768888,0.783411,0.154328,0.013669,0.009624
19-01-2021,1.358124,1.207729,1.12246,0.768699,0.784437,0.15405,0.013663,0.009643
20-01-2021,1.364424,1.213887,1.126126,0.77118,0.785997,0.154371,0.013663,0.009625
21-01-2021,1.366848,1.211563,1.124505,0.77557,0.792017,0.154669,0.013715,0.009657
22-01-2021,1.372947,1.216629,1.129484,0.776102,0.79072,0.154765,0.013707,0.009661
25-01-2021,1.36882,1.216945,1.129531,0.77158,0.785984,0.154302,0.013699,0.009636
26-01-2021,1.367899,1.214624,1.126101,0.7719,0.785083,0.154352,0.013704,0.009638
27-01-2021,1.374155,1.216299,1.127777,0.775314,0.78778,0.15471,0.013714,0.009652
28-01-2021,1.366942,1.210507,1.124986,0.7651,0.780275,0.154271,0.013692,0.009602
29-01-2021,1.372501,1.212004,1.125354,0.76697,0.779369,0.155077,0.01371,0.009589
01-02-2021,1.369769,1.212386,1.121881,0.761998,0.781116,0.155598,0.013716,0.009552
02-02-2021,1.367877,1.206869,1.115474,0.76346,0.778452,0.154619,0.013676,0.009535
03-02-2021,1.365934,1.203905,1.114206,0.760821,0.782161,0.154885,0.013714,0.009521
04-02-2021,1.364908,1.204239,1.113164,0.7636,0.782228,0.154818,0.013725,0.009524
05-02-2021,1.367615,1.196673,1.106158,0.7603,0.779855,0.154543,0.013709,0.009472
08-02-2021,1.373872,1.204877,1.112372,0.76792,0.783797,0.154662,0.013739,0.009488
09-02-2021,1.37457,1.20536,1.112843,0.7711,0.785071,0.155087,0.013712,0.009505
10-02-2021,1.381799,1.211999,1.120574,0.77405,0.787581,0.155419,0.013726,0.009563
11-02-2021,1.38326,1.212121,1.123285,0.772535,0.78765,0.154866,0.013735,0.009559
12-02-2021,1.381025,1.213151,1.123444,0.7754,0.787364,0.154873,0.013753,0.009547
15-02-2021,1.387155,1.212209,1.121379,0.77641,0.788153,0.154866,0.013775,0.009518
16-02-2021,1.391479,1.21322,1.123805,0.77862,0.791415,0.154866,0.013767,0.009489
17-02-2021,1.388812,1.209248,1.119548,0.77379,0.786844,0.154868,0.013711,0.009425
18-02-2021,1.386636,1.2048,1.113053,0.77587,0.787408,0.154856,0.013737,0.009446
19-02-2021,1.396746,1.20919,1.116308,0.7768,0.788588,0.15415,0.013773,0.009465
22-02-2021,1.403115,1.212636,1.115213,0.788849,0.793733,0.154183,0.013783,0.009477
23-02-2021,1.407123,1.21668,1.116458,0.79154,0.793084,0.154725,0.013804,0.009525
24-02-2021,1.412031,1.215214,1.10485,0.790883,0.794117,0.154727,0.013817,0.009498
25-02-2021,1.414827,1.217137,1.103022,0.797703,0.79936,0.154895,0.013812,0.009439
26-02-2021,1.400815,1.216042,1.104277,0.787,0.793028,0.154947,0.01367,0.0094
01-03-2021,1.397253,1.208956,1.10205,0.775242,0.78765,0.154371,0.013588,0.009389
02-03-2021,1.392952,1.20511,1.093016,0.7772,0.791045,0.154722,0.013641,0.009359
03-03-2021,1.395498,1.208547,1.092896,0.78252,0.791415,0.154571,0.013647,0.009367
04-03-2021,1.392699,1.205066,1.087311,0.77581,0.789222,0.154636,0.013721,0.009341
05-03-2021,1.38941,1.196774,1.076102,0.77156,0.788774,0.154583,0.013674,0.009263
08-03-2021,1.385368,1.192563,1.075038,0.77091,0.791647,0.153948,0.013674,0.009223
09-03-2021,1.382361,1.185171,1.068604,0.765667,0.79002,0.153266,0.013637,0.009179
10-03-2021,1.389043,1.189791,1.077424,0.771784,0.790945,0.153714,0.013741,0.00921
11-03-2021,1.393146,1.192606,1.075616,0.7732,0.792387,0.15373,0.013754,0.009222
12-03-2021,1.398993,1.19861,1.081479,0.778762,0.797995,0.154012,0.013767,0.009212
15-03-2021,1.392952,1.195,1.076119,0.7763,0.80197,0.153882,0.013758,0.009164
16-03-2021,1.389912,1.192577,1.078051,0.775014,0.801571,0.153872,0.01379,0.009163
17-03-2021,1.390221,1.190165,1.081315,0.774557,0.803684,0.153728,0.01379,0.009172
18-03-2021,1.397585,1.198279,1.084316,0.7813,0.807103,0.153785,0.013832,0.009183
19-03-2021,1.392506,1.191824,1.078376,0.77537,0.800583,0.153733,0.013761,0.00918
22-03-2021,1.38326,1.188312,1.075223,0.77225,0.798537,0.15387,0.013811,0.009185
23-03-2021,1.386251,1.193303,1.083189,0.77455,0.798671,0.153697,0.013816,0.009193
24-03-2021,1.373042,1.184021,1.070068,0.76047,0.794275,0.153494,0.013772,0.009215
25-03-2021,1.368888,1.181307,1.068388,0.7591,0.795121,0.153501,0.013765,0.009192
26-03-2021,1.374911,1.177662,1.064385,0.7594,0.793537,0.152793,0.013772,0.009159
29-03-2021,1.379101,1.1788,1.064339,0.763738,0.794647,0.152893,0.013803,0.009108
30-03-2021,1.377505,1.177101,1.065076,0.764117,0.794256,0.152237,0.013747,0.009104
31-03-2021,1.374665,1.17236,1.061921,0.76088,0.792343,0.152184,0.013616,0.009066
01-04-2021,1.378626,1.172883,1.059434,0.75941,0.795906,0.152644,0.013661,0.009029
02-04-2021,1.383509,1.177995,1.061447,0.7619,0.797067,0.152337,0.013645,0.009041
05-04-2021,1.383126,1.176817,1.061571,0.7621,0.795925,0.152288,0.013628,0.009035
06-04-2021,1.391401,1.181893,1.06833,0.765873,0.798709,0.152302,0.013646,0.009075
07-04-2021,1.383126,1.187423,1.073653,0.766695,0.795456,0.15294,0.013607,0.009108
08-04-2021,1.374382,1.187366,1.076079,0.761388,0.792852,0.152882,0.013441,0.009103
09-04-2021,1.373438,1.191568,1.082064,0.7659,0.796039,0.152672,0.013415,0.009147
12-04-2021,1.371215,1.190051,1.080742,0.7626,0.798034,0.152625,0.013382,0.009116
13-04-2021,1.375383,1.191469,1.084481,0.762771,0.796242,0.152721,0.013335,0.009143
14-04-2021,1.37597,1.195414,1.086838,0.76475,0.797633,0.152844,0.013301,0.009181
15-04-2021,1.377923,1.19861,1.083776,0.77251,0.798913,0.153184,0.013329,0.009183
16-04-2021,1.37855,1.197175,1.084725,0.77517,0.797213,0.153344,0.013382,0.009201
19-04-2021,1.381845,1.196945,1.086307,0.771403,0.798875,0.153584,0.013411,0.009198
20-04-2021,1.399384,1.204529,1.093255,0.7767,0.798614,0.153626,0.013355,0.009251
21-04-2021,1.393884,1.203239,1.091822,0.77238,0.792927,0.153882,0.013254,0.009248
22-04-2021,1.393185,1.203775,1.090834,0.77544,0.799763,0.154083,0.013257,0.009256
23-04-2021,1.384026,1.201475,1.090465,0.770535,0.799814,0.154076,0.013317,0.009261
26-04-2021,1.386636,1.208985,1.094224,0.774311,0.800794,0.153979,0.013357,0.00927
27-04-2021,1.389564,1.208167,1.093326,0.77997,0.806712,0.154214,0.013366,0.009242
28-04-2021,1.390356,1.209031,1.094044,0.777,0.806049,0.154271,0.013409,0.009195
29-04-2021,1.395673,1.213592,1.100473,0.78013,0.812816,0.154371,0.013457,0.009216
30-04-2021,1.395284,1.212709,1.10011,0.777762,0.814584,0.154531,0.013494,0.009182
03-05-2021,1.381979,1.202776,1.09541,0.7723,0.814392,0.154476,0.013496,0.009151
04-05-2021,1.390376,1.206127,1.097045,0.775891,0.814326,0.154493,0.013543,0.009167
05-05-2021,1.388812,1.201504,1.094811,0.77138,0.812995,0.154493,0.013554,0.009147
06-05-2021,1.390975,1.200797,1.095158,0.77512,0.815189,0.154488,0.01355,0.009156
07-05-2021,1.389854,1.206855,1.101819,0.778731,0.822774,0.154722,0.013584,0.00917
10-05-2021,1.40412,1.217108,1.110556,0.785879,0.825491,0.155485,0.013644,0.00921
11-05-2021,1.413128,1.214093,1.110642,0.7839,0.826877,0.155882,0.013605,0.009187
12-05-2021,1.413827,1.21445,1.10639,0.78381,0.826692,0.155562,0.013629,0.009198
13-05-2021,1.406371,1.207851,1.100594,0.77323,0.825042,0.154914,0.013572,0.009119
14-05-2021,1.405086,1.207729,1.103826,0.77262,0.821807,0.155017,0.013616,0.009131
17-05-2021,1.410179,1.215037,1.109632,0.777871,0.825696,0.155374,0.013646,0.00914
18-05-2021,1.414867,1.215687,1.107015,0.77737,0.829084,0.155323,0.013648,0.009154
19-05-2021,1.418802,1.2224,1.114293,0.778998,0.828315,0.155661,0.013675,0.009185
20-05-2021,1.410616,1.217285,1.106097,0.77203,0.824246,0.155424,0.013657,0.009151
21-05-2021,1.41856,1.222539,1.114455,0.777,0.829016,0.155427,0.013695,0.009186
24-05-2021,1.414287,1.218324,1.11433,0.773,0.828706,0.155444,0.013716,0.009181
25-05-2021,1.415609,1.221464,1.114827,0.77508,0.829889,0.155804,0.013729,0.009187
26-05-2021,1.414387,1.224909,1.11657,0.775314,0.828912,0.156006,0.013735,0.009191
27-05-2021,1.411612,1.21926,1.113921,0.77399,0.824396,0.156477,0.01376,0.00916
28-05-2021,1.420374,1.219319,1.114765,0.77425,0.828487,0.156691,0.013758,0.009107
31-05-2021,1.418037,1.219007,1.110975,0.77101,0.827965,0.15705,0.013813,0.009099
01-06-2021,1.422678,1.223287,1.11309,0.77435,0.829139,0.157011,0.013796,0.009133
02-06-2021,1.415709,1.221777,1.114852,0.77559,0.828569,0.156723,0.013726,0.009133
03-06-2021,1.417193,1.220986,1.113338,0.77443,0.830703,0.156737,0.013705,0.009125
04-06-2021,1.410994,1.213301,1.106807,0.766577,0.825968,0.156184,0.01369,0.009069
07-06-2021,1.416431,1.216841,1.112223,0.7744,0.828103,0.156389,0.013716,0.009123
08-06-2021,1.417656,1.219363,1.114206,0.77563,0.827356,0.15634,0.013734,0.009151
09-06-2021,1.414988,1.217285,1.115076,0.7737,0.825668,0.156262,0.013703,0.009135
10-06-2021,1.411233,1.2182,1.11657,0.77295,0.82545,0.15658,0.013701,0.009123
11-06-2021,1.417013,1.217256,1.117756,0.7748,0.826925,0.156438,0.013696,0.00914
14-06-2021,1.411931,1.21102,1.113943,0.770891,0.822504,0.156306,0.013655,0.009115
15-06-2021,1.410994,1.212224,1.112223,0.7712,0.823655,0.156318,0.013665,0.009088
16-06-2021,1.408153,1.212709,1.112966,0.768622,0.820641,0.156128,0.013634,0.009084
17-06-2021,1.399071,1.199559,1.100679,0.761673,0.814465,0.156331,0.013546,0.009028
18-06-2021,1.393864,1.191341,1.08974,0.75569,0.810031,0.155101,0.013467,0.009064
21-06-2021,1.381712,1.187366,1.084023,0.7504,0.803219,0.154988,0.013487,0.009074
22-06-2021,1.39254,1.191256,1.088554,0.75349,0.808407,0.154658,0.013489,0.00906
23-06-2021,1.394992,1.193673,1.088625,0.755481,0.812348,0.154314,0.013453,0.009037
24-06-2021,1.396746,1.193317,1.089194,0.757444,0.81279,0.154488,0.013469,0.009008
25-06-2021,1.391692,1.193033,1.08917,0.758208,0.811537,0.154536,0.013479,0.009015
28-06-2021,1.389506,1.194215,1.090881,0.7595,0.813544,0.155128,0.013475,0.009023
29-06-2021,1.387906,1.19289,1.087417,0.75684,0.810767,0.154916,0.013462,0.009041
30-06-2021,1.384275,1.190193,1.085894,0.75136,0.806699,0.154725,0.013461,0.009047
01-07-2021,1.382915,1.185677,1.08114,0.74977,0.806927,0.15489,0.013446,0.008999
02-07-2021,1.375951,1.184624,1.08003,0.746581,0.803813,0.154617,0.013415,0.008963
05-07-2021,1.383126,1.185621,1.085069,0.75186,0.81103,0.154509,0.013426,0.008998
06-07-2021,1.385617,1.18638,1.084481,0.7543,0.810379,0.154732,0.013456,0.009016
07-07-2021,1.380567,1.182452,1.081467,0.7495,0.802691,0.154366,0.013376,0.009041
08-07-2021,1.38011,1.17934,1.080614,0.748441,0.801173,0.154524,0.013365,0.009039
09-07-2021,1.379082,1.1848,1.093207,0.743329,0.798212,0.154105,0.013383,0.009107
12-07-2021,1.389951,1.187296,1.094044,0.749008,0.803406,0.154369,0.013425,0.009073
13-07-2021,1.388696,1.186521,1.092872,0.7481,0.802878,0.15445,0.013415,0.009064
14-07-2021,1.380605,1.177537,1.088376,0.7442,0.798658,0.154619,0.013394,0.009042
15-07-2021,1.385809,1.183334,1.093267,0.748038,0.799009,0.1546,0.013428,0.009092
16-07-2021,1.382973,1.181181,1.089562,0.7423,0.794344,0.154796,0.013416,0.009109
19-07-2021,1.376387,1.181401,1.088696,0.7391,0.792588,0.154364,0.013399,0.009101
20-07-2021,1.366998,1.179384,1.088732,0.73392,0.78456,0.154097,0.013335,0.00913
21-07-2021,1.363327,1.178411,1.085505,0.733891,0.788948,0.154228,0.013418,0.009098
22-07-2021,1.371404,1.179273,1.089835,0.735262,0.795615,0.154631,0.013434,0.00907
23-07-2021,1.37739,1.177274,1.087997,0.73805,0.795925,0.154567,0.013431,0.009079
26-07-2021,1.375781,1.177343,1.087512,0.736822,0.795703,0.154311,0.013432,0.009046
27-07-2021,1.382915,1.180777,1.092347,0.738825,0.797448,0.154281,0.013461,0.009066
28-07-2021,1.388272,1.182313,1.093613,0.736637,0.794205,0.153617,0.013422,0.009107
29-07-2021,1.390685,1.184596,1.099505,0.73771,0.798741,0.154097,0.013443,0.0091
30-07-2021,1.396433,1.1893,1.104094,0.73961,0.803258,0.154911,0.013468,0.00914
02-08-2021,1.389622,1.186704,1.103862,0.734231,0.802137,0.154787,0.013445,0.009115
03-08-2021,1.389275,1.187465,1.104643,0.73606,0.79993,0.154775,0.013453,0.009152
04-08-2021,1.391788,1.186944,1.106415,0.73968,0.797874,0.154579,0.013474,0.009175
05-08-2021,1.389043,1.18374,1.103266,0.7383,0.79713,0.154674,0.01348,0.00913
06-08-2021,1.392758,1.183572,1.103144,0.7403,0.799917,0.154792,0.013499,0.009111
09-08-2021,1.386847,1.17495,1.09218,0.733783,0.795488,0.154261,0.013424,0.00907
10-08-2021,1.384907,1.173847,1.086248,0.7331,0.795305,0.154197,0.013429,0.009066
11-08-2021,1.383604,1.172333,1.083471,0.73438,0.798786,0.154204,0.013434,0.009042
12-08-2021,1.386693,1.17419,1.085234,0.737409,0.799565,0.154364,0.013495,0.00906
13-08-2021,1.381158,1.173626,1.083353,0.73415,0.798722,0.154361,0.013466,0.009058
16-08-2021,1.386386,1.179468,1.092419,0.736572,0.798977,0.154407,0.013474,0.009122
17-08-2021,1.384275,1.177995,1.09589,0.734107,0.79557,0.154474,0.013489,0.009149
18-08-2021,1.374042,1.170974,1.093195,0.72556,0.791985,0.1542,0.013447,0.009129
19-08-2021,1.374382,1.17033,1.089847,0.7231,0.789696,0.154245,0.013464,0.009104
20-08-2021,1.363085,1.16766,1.088234,0.71462,0.779344,0.153995,0.013436,0.00911
23-08-2021,1.362528,1.169755,1.09037,0.71398,0.779666,0.154045,0.013459,0.009104
24-08-2021,1.372476,1.174453,1.096131,0.72096,0.790451,0.154321,0.013494,0.009118
25-08-2021,1.372552,1.175309,1.09517,0.72488,0.793903,0.154562,0.013487,0.009113
26-08-2021,1.376652,1.17744,1.094523,0.72766,0.794363,0.154443,0.013495,0.009093
27-08-2021,1.370238,1.175641,1.089396,0.72384,0.788339,0.154309,0.013485,0.009087
30-08-2021,1.3763,1.179901,1.097454,0.731598,0.792958,0.15454,0.013606,0.009102
31-08-2021,1.376046,1.17969,1.090299,0.729123,0.793091,0.154677,0.013622,0.009096
01-09-2021,1.37534,1.181028,1.092538,0.73179,0.792638,0.154808,0.013699,0.009086
02-09-2021,1.377164,1.184091,1.092279,0.7368,0.792286,0.154823,0.013701,0.009083
03-09-2021,1.383681,1.187648,1.093506,0.73993,0.796698,0.154909,0.013688,0.009095
06-09-2021,1.385925,1.188594,1.094283,0.744502,0.798066,0.154993,0.0137,0.00911
07-09-2021,1.383949,1.187507,1.09304,0.743671,0.797811,0.154878,0.013678,0.009106
08-09-2021,1.37798,1.184357,1.087607,0.73866,0.790739,0.154667,0.013626,0.009067
09-09-2021,1.376766,1.18191,1.084787,0.736377,0.787774,0.154782,0.013552,0.009073
10-09-2021,1.383968,1.182592,1.091096,0.737083,0.789727,0.154935,0.013598,0.009109
13-09-2021,1.384083,1.181195,1.089159,0.736811,0.788675,0.155198,0.013601,0.009098
14-09-2021,1.383815,1.181195,1.084599,0.73659,0.790639,0.15502,0.013598,0.009091
15-09-2021,1.381025,1.180498,1.086862,0.73171,0.788022,0.15532,0.013578,0.009114
16-09-2021,1.384888,1.182,1.087299,0.73412,0.792512,0.155487,0.013617,0.009142
17-09-2021,1.379701,1.176747,1.07833,0.72915,0.78855,0.15488,0.013593,0.009116
20-09-2021,1.372966,1.172993,1.072915,0.726401,0.783453,0.154674,0.013569,0.009093
21-09-2021,1.36627,1.17302,1.07797,0.72597,0.781103,0.154679,0.013576,0.009138
22-09-2021,1.365747,1.172292,1.082837,0.7228,0.779983,0.154655,0.013551,0.009162
23-09-2021,1.361711,1.16877,1.079564,0.7234,0.782112,0.15478,0.013536,0.009106
24-09-2021,1.37225,1.174026,1.081666,0.72998,0.789765,0.154849,0.013543,0.009064
27-09-2021,1.366904,1.172305,1.081701,0.726612,0.790551,0.154662,0.013548,0.009028
28-09-2021,1.370163,1.16968,1.080393,0.72806,0.792004,0.154895,0.013545,0.009012
29-09-2021,1.354224,1.168634,1.076241,0.724428,0.78883,0.154823,0.013484,0.008966
30-09-2021,1.342642,1.16016,1.070377,0.718,0.78408,0.154569,0.013455,0.008934
01-10-2021,1.346983,1.157448,1.072409,0.723118,0.788395,0.155147,0.013467,0.008972
04-10-2021,1.357092,1.160726,1.075766,0.727521,0.792079,0.155142,0.013486,0.009013
05-10-2021,1.360748,1.161845,1.081128,0.72897,0.794294,0.155154,0.01341,0.009012
06-10-2021,1.362769,1.159608,1.077122,0.729075,0.794742,0.155154,0.013411,0.00897
07-10-2021,1.359213,1.155535,1.077935,0.728141,0.794521,0.155154,0.013376,0.008976
08-10-2021,1.362027,1.155976,1.077122,0.73168,0.797003,0.155154,0.013364,0.008956
11-10-2021,1.361656,1.156604,1.07776,0.72949,0.801019,0.155224,0.013279,0.008907
12-10-2021,1.359065,1.155375,1.078109,0.73484,0.801256,0.155048,0.013262,0.008819
13-10-2021,1.357884,1.153403,1.074737,0.733509,0.801533,0.155087,0.013248,0.008809
14-10-2021,1.366923,1.159958,1.082485,0.738607,0.804065,0.155603,0.013279,0.008826
15-10-2021,1.366886,1.159152,1.081818,0.74138,0.808107,0.155304,0.013334,0.008785
18-10-2021,1.376159,1.159703,1.082802,0.742479,0.808166,0.155405,0.013332,0.008747
19-10-2021,1.373645,1.161386,1.083097,0.7417,0.808264,0.155548,0.013292,0.00875
20-10-2021,1.37932,1.163196,1.083424,0.747719,0.809454,0.156696,0.013312,0.00873
21-10-2021,1.3823,1.165501,1.088376,0.75153,0.811399,0.156424,0.013367,0.008742
22-10-2021,1.37912,1.162534,1.089194,0.74637,0.808388,0.15645,0.013357,0.008783
25-10-2021,1.376273,1.164009,1.091044,0.74691,0.808322,0.156644,0.013334,0.008798
26-10-2021,1.376444,1.16117,1.087087,0.74918,0.80782,0.156624,0.013317,0.00879
27-10-2021,1.376614,1.159824,1.087429,0.751298,0.807011,0.156703,0.013353,0.008757
28-10-2021,1.373287,1.160012,1.089325,0.750075,0.808427,0.156455,0.013324,0.008789
29-10-2021,1.380072,1.168361,1.097045,0.75316,0.809972,0.156485,0.013369,0.008802
01-11-2021,1.368326,1.155668,1.091536,0.751829,0.807565,0.156135,0.013346,0.008754
02-11-2021,1.365542,1.159958,1.099699,0.75205,0.808153,0.156343,0.013364,0.008765
03-11-2021,1.361739,1.157943,1.093374,0.7439,0.805932,0.156277,0.013385,0.008775
04-11-2021,1.369488,1.161575,1.097321,0.7469,0.807898,0.156099,0.013434,0.008767
05-11-2021,1.35086,1.155535,1.095674,0.740933,0.803148,0.156338,0.013427,0.008784
08-11-2021,1.349127,1.156885,1.096527,0.73959,0.803161,0.156301,0.013479,0.008813
09-11-2021,1.356451,1.159152,1.094954,0.74148,0.803716,0.156455,0.013528,0.00883
10-11-2021,1.356,1.159555,1.098056,0.73762,0.804117,0.156453,0.013482,0.008856
